repository_owner,repository_name,file_url,total_h1,total_h2,total_h3,total_h4,total_h5,total_h6,median_h2_under_h1,median_h3_under_h1,median_h4_under_h1,median_h5_under_h1,median_h6_under_h1,median_h3_under_h2,median_h4_under_h2,median_h5_under_h2,median_h6_under_h2,median_h4_under_h3,median_h5_under_h3,median_h6_under_h3,median_h5_under_h4,median_h6_under_h4,median_h6_under_h5,avg_loc_h1,median_loc_h1,avg_loc_h2,median_loc_h2,avg_loc_h3,median_loc_h3,avg_loc_h4,median_loc_h4,avg_loc_h5,median_loc_h5,avg_loc_h6,median_loc_h6
ktaka-ccmp,oauth2-passkey,https://github.com/ktaka-ccmp/oauth2-passkey/blob/master/.github/copilot-instructions.md,1,6,0,0,0,0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,35.0,4.5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nbonamy,witsy,https://github.com/nbonamy/witsy/blob/main/.github/copilot-instructions.md,1,5,10,0,0,0,5.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,52.0,9.4,7.0,2.9,1.5,0.0,0.0,0.0,0.0,0.0,0.0
BrighterCommand,Brighter,https://github.com/BrighterCommand/Brighter/blob/master/.github/copilot-instructions.md,1,3,0,0,0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pipelex,pipelex,https://github.com/Pipelex/pipelex/blob/main/.github/copilot-instructions.md,1,3,22,35,0,0,3.0,22.0,35.0,0.0,0.0,5.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,308.0,308.0,101.66666666666667,23.0,12.590909090909092,10.5,5.114285714285714,4.0,0.0,0.0,0.0,0.0
Pipelex,pipelex-cookbook,https://github.com/Pipelex/pipelex-cookbook/blob/main/.github/copilot-instructions.md,0,3,21,35,0,0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.33333333333333,22.0,12.904761904761905,11.0,5.0285714285714285,4.0,0.0,0.0,0.0,0.0
Nittarab,daisy_components,https://github.com/Nittarab/daisy_components/blob/main/.github/copilot-instructions.md,1,7,7,0,0,0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,49.0,5.857142857142857,5.0,2.5714285714285716,2.0,0.0,0.0,0.0,0.0,0.0,0.0
livid,banny,https://github.com/livid/banny/blob/main/.github/copilot-instructions.md,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
openvanilla,McBopomofoWeb,https://github.com/openvanilla/McBopomofoWeb/blob/main/.github/copilot-instructions.md,1,8,15,2,0,0,8.0,15.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,96.0,11.0,9.5,4.066666666666666,4.0,6.5,6.5,0.0,0.0,0.0,0.0
tokens-studio,figma-plugin,https://github.com/tokens-studio/figma-plugin/blob/main/.github/copilot-instructions.md,1,14,13,0,0,0,14.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,110.0,6.857142857142857,7.5,3.6923076923076925,4.0,0.0,0.0,0.0,0.0,0.0,0.0
tokens-studio,graph-engine,https://github.com/tokens-studio/graph-engine/blob/master/.github/copilot-instructions.md,1,7,6,0,0,0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,59.0,7.428571428571429,4.0,3.8333333333333335,3.5,0.0,0.0,0.0,0.0,0.0,0.0
goto-lab,pufu-editor,https://github.com/goto-lab/pufu-editor/blob/main/.github/copilot-instructions.md,1,10,12,0,0,0,10.0,12.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,98.0,8.8,6.5,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
eslint,eslint,https://github.com/eslint/eslint/blob/main/.github/copilot-instructions.md,1,7,0,0,0,0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,73.0,9.428571428571429,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Equationzhao,g,https://github.com/Equationzhao/g/blob/master/.github/copilot-instructions.md,1,7,17,0,0,0,7.0,17.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,77.0,9.714285714285714,8.0,2.2941176470588234,3.0,0.0,0.0,0.0,0.0,0.0,0.0
craft-code-club,blog-c3,https://github.com/craft-code-club/blog-c3/blob/main/.github/copilot-instructions.md,1,11,20,0,0,0,11.0,20.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209.0,209.0,17.90909090909091,16.0,7.25,7.0,0.0,0.0,0.0,0.0,0.0,0.0
ArthurSonzogni,FTXUI,https://github.com/ArthurSonzogni/FTXUI/blob/main/.github/copilot-instructions.md,1,6,15,0,0,0,6.0,15.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,83.0,12.5,12.0,3.2666666666666666,3.0,0.0,0.0,0.0,0.0,0.0,0.0
nkdAgility,azure-devops-migration-tools,https://github.com/nkdAgility/azure-devops-migration-tools/blob/main/.github/copilot-instructions.md,1,6,9,0,0,0,6.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,219.0,219.0,35.333333333333336,23.5,22.444444444444443,25.0,0.0,0.0,0.0,0.0,0.0,0.0
OfficeDev,Microsoft-Teams-Samples,https://github.com/OfficeDev/Microsoft-Teams-Samples/blob/main/.github/copilot-instructions.md,1,5,5,0,0,0,5.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,38.0,6.0,5.0,3.8,3.0,0.0,0.0,0.0,0.0,0.0,0.0
skills,action-text-variables,https://github.com/skills/action-text-variables/blob/main/.github/copilot-instructions.md,1,3,1,0,0,0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,6.0,6.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
metabase,metabase,https://github.com/metabase/metabase/blob/master/.github/copilot-instructions.md,1,1,3,6,0,0,1.0,3.0,6.0,0.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,23.0,22.0,22.0,6.333333333333333,6.0,1.1666666666666667,1.0,0.0,0.0,0.0,0.0
sarchlab,akita,https://github.com/sarchlab/akita/blob/main/.github/copilot-instructions.md,1,8,21,0,0,0,8.0,21.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,101.0,11.5,12.0,2.761904761904762,3.0,0.0,0.0,0.0,0.0,0.0,0.0
PyO3,maturin,https://github.com/PyO3/maturin/blob/main/.github/copilot-instructions.md,0,2,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,3.5,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
tfausak,cabal-gild,https://github.com/tfausak/cabal-gild/blob/main/.github/copilot-instructions.md,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zkFold,symbolic,https://github.com/zkFold/symbolic/blob/main/.github/copilot-instructions.md,1,2,0,0,0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
canvas-medical,canvas-plugins,https://github.com/canvas-medical/canvas-plugins/blob/main/.github/copilot-instructions.md,0,1,2,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,18.0,7.5,7.5,0.0,0.0,0.0,0.0,0.0,0.0
saebyn,glowing-telegram,https://github.com/saebyn/glowing-telegram/blob/main/.github/copilot-instructions.md,1,3,11,0,0,0,3.0,11.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,66.0,20.666666666666668,25.0,4.181818181818182,5.0,0.0,0.0,0.0,0.0,0.0,0.0
Shangjin-Xiao,ThoughtEcho,https://github.com/Shangjin-Xiao/ThoughtEcho/blob/main/.github/copilot-instructions.md,1,11,0,0,0,0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,54.0,3.909090909090909,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GrantBirki,json-yaml-validate,https://github.com/GrantBirki/json-yaml-validate/blob/main/.github/copilot-instructions.md,1,6,0,0,0,0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,47.0,6.666666666666667,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GrantBirki,git-diff-action,https://github.com/GrantBirki/git-diff-action/blob/main/.github/copilot-instructions.md,1,6,0,0,0,0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,46.0,6.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
petitstrawberry,Scarlet,https://github.com/petitstrawberry/Scarlet/blob/main/.github/copilot-instructions.md,0,3,2,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,9.0,6.0,6.0,3.0,3.0,0.0,0.0,0.0,0.0
techfish-11,SwiftlyTTS,https://github.com/techfish-11/SwiftlyTTS/blob/main/.github/copilot-instructions.md,1,8,0,0,0,0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,79.0,8.875,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AndrewAltimit,template-repo,https://github.com/AndrewAltimit/template-repo/blob/main/.github/copilot-instructions.md,1,11,11,0,0,0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,107.0,8.727272727272727,7.0,5.2727272727272725,5.0,0.0,0.0,0.0,0.0,0.0,0.0
rooch-network,rooch,https://github.com/rooch-network/rooch/blob/main/.github/copilot-instructions.md,1,5,0,0,0,0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,29.0,4.6,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Deltares,Ribasim,https://github.com/Deltares/Ribasim/blob/main/.github/copilot-instructions.md,1,16,23,0,0,0,16.0,23.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.0,141.0,7.6875,7.0,3.3043478260869565,3.0,0.0,0.0,0.0,0.0,0.0,0.0
Z3Prover,z3,https://github.com/Z3Prover/z3/blob/master/.github/copilot-instructions.md,1,6,15,6,0,0,6.0,15.0,6.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,110.0,17.166666666666668,15.5,5.2,5.0,2.1666666666666665,1.5,0.0,0.0,0.0,0.0
ScrumGuides,ScrumGuide-ExpansionPack,https://github.com/ScrumGuides/ScrumGuide-ExpansionPack/blob/main/.github/copilot-instructions.md,1,10,27,4,0,0,10.0,27.0,4.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186.0,186.0,17.6,17.5,5.222222222222222,4.0,5.75,4.0,0.0,0.0,0.0,0.0
latchfield,vulcan-core,https://github.com/latchfield/vulcan-core/blob/main/.github/copilot-instructions.md,0,5,4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.4,8.0,4.75,5.0,0.0,0.0,0.0,0.0,0.0,0.0
MikePopoloski,slang,https://github.com/MikePopoloski/slang/blob/master/.github/copilot-instructions.md,0,4,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JabRef,JabRefOnline,https://github.com/JabRef/JabRefOnline/blob/main/.github/copilot-instructions.md,1,7,8,0,0,0,7.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,68.0,8.428571428571429,7.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
Kotlin-Android-Open-Source,MVI-Coroutines-Flow,https://github.com/Kotlin-Android-Open-Source/MVI-Coroutines-Flow/blob/master/.github/copilot-instructions.md,1,12,34,0,0,0,12.0,34.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169.0,169.0,13.083333333333334,11.0,2.9705882352941178,2.5,0.0,0.0,0.0,0.0,0.0,0.0
MFlowCode,MFC,https://github.com/MFlowCode/MFC/blob/master/.github/copilot-instructions.md,1,5,0,0,0,0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,51.0,8.8,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
shapiromatron,hawc,https://github.com/shapiromatron/hawc/blob/main/.github/copilot-instructions.md,1,7,0,0,0,0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,36.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xbglowx,vault-kv-mv,https://github.com/xbglowx/vault-kv-mv/blob/main/.github/copilot-instructions.md,1,6,6,0,0,0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,83.0,12.833333333333334,4.5,8.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0
umasteeringgroup,UMA,https://github.com/umasteeringgroup/UMA/blob/master/.github/copilot-instructions.md,1,11,27,0,0,0,11.0,27.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.0,220.0,18.727272727272727,20.0,5.555555555555555,4.0,0.0,0.0,0.0,0.0,0.0,0.0
antiwork,gumboard,https://github.com/antiwork/gumboard/blob/main/.github/copilot-instructions.md,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
theepicsaxguy,homelab,https://github.com/theepicsaxguy/homelab/blob/main/.github/copilot-instructions.md,0,12,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lefoulkrod,computron_9000,https://github.com/lefoulkrod/computron_9000/blob/main/.github/copilot-instructions.md,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hahwul,dalfox,https://github.com/hahwul/dalfox/blob/main/.github/copilot-instructions.md,1,3,13,0,0,0,3.0,13.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,85.0,26.666666666666668,25.0,3.8461538461538463,4.0,0.0,0.0,0.0,0.0,0.0,0.0
sebnor,okrs,https://github.com/sebnor/okrs/blob/main/.github/copilot-instructions.md,1,8,4,0,0,0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,92.0,10.25,9.5,4.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0
Clarifai,clarifai-python,https://github.com/Clarifai/clarifai-python/blob/master/.github/copilot-instructions.md,1,6,21,0,0,0,6.0,21.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.0,127.0,19.833333333333332,19.0,4.666666666666667,4.0,0.0,0.0,0.0,0.0,0.0,0.0
openfoodfacts,openfoodfacts-webcomponents,https://github.com/openfoodfacts/openfoodfacts-webcomponents/blob/main/.github/copilot-instructions.md,1,7,21,0,0,0,7.0,21.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.0,118.0,15.571428571428571,12.0,4.190476190476191,4.0,0.0,0.0,0.0,0.0,0.0,0.0
Freeesia,WindowTranslator,https://github.com/Freeesia/WindowTranslator/blob/master/.github/copilot-instructions.md,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
estruyf,vscode-demo-time,https://github.com/estruyf/vscode-demo-time/blob/main/.github/copilot-instructions.md,1,5,0,0,0,0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,9.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
shader-slang,slang,https://github.com/shader-slang/slang/blob/master/.github/copilot-instructions.md,0,5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
net-daemon,netdaemon,https://github.com/net-daemon/netdaemon/blob/main/.github/copilot-instructions.md,1,3,6,0,0,0,3.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,28.0,8.0,6.0,2.8333333333333335,3.0,0.0,0.0,0.0,0.0,0.0,0.0
AzureCosmosDB,CosmicWorks,https://github.com/AzureCosmosDB/CosmicWorks/blob/main/.github/copilot-instructions.md,1,6,13,3,0,0,6.0,13.0,3.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,71.0,10.5,11.5,3.4615384615384617,3.0,0.0,0.0,0.0,0.0,0.0,0.0
mafzaal,lets-talk,https://github.com/mafzaal/lets-talk/blob/main/.github/copilot-instructions.md,2,4,0,0,0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.5,19.5,7.25,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zenitraM,malla,https://github.com/zenitraM/malla/blob/main/.github/copilot-instructions.md,1,8,6,0,0,0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0,111.0,12.75,10.5,3.3333333333333335,3.5,0.0,0.0,0.0,0.0,0.0,0.0
Kilo-Org,kilocode,https://github.com/Kilo-Org/kilocode/blob/main/.github/copilot-instructions.md,1,3,6,0,0,0,3.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,3.6666666666666665,4.0,0.8333333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0
backstage,backstage,https://github.com/backstage/backstage/blob/master/.github/copilot-instructions.md,0,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.333333333333333,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GH-Event-Demos,gitvision-workshop,https://github.com/GH-Event-Demos/gitvision-workshop/blob/main/.github/copilot-instructions.md,1,10,18,0,0,0,10.0,18.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,88.0,7.7,8.5,2.5,4.0,0.0,0.0,0.0,0.0,0.0,0.0
HackerspaceMumbai,Visage,https://github.com/HackerspaceMumbai/Visage/blob/main/.github/copilot-instructions.md,1,7,2,0,0,0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,97.0,12.857142857142858,6.0,11.5,11.5,0.0,0.0,0.0,0.0,0.0,0.0
taiga-family,taiga-ui,https://github.com/taiga-family/taiga-ui/blob/main/.github/copilot-instructions.md,0,12,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.916666666666667,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
514-labs,moose,https://github.com/514-labs/moose/blob/main/.github/copilot-instructions.md,1,5,2,0,0,0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,39.0,6.6,7.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
jirihofman,portfolio,https://github.com/jirihofman/portfolio/blob/master/.github/copilot-instructions.md,1,10,24,0,0,0,10.0,24.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.0,133.0,12.1,11.0,3.7916666666666665,4.0,0.0,0.0,0.0,0.0,0.0,0.0
djdefi,rss-firehose,https://github.com/djdefi/rss-firehose/blob/main/.github/copilot-instructions.md,1,6,18,0,0,0,6.0,18.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,102.0,15.666666666666666,18.5,3.9444444444444446,3.5,0.0,0.0,0.0,0.0,0.0,0.0
John0n1,CamSniff,https://github.com/John0n1/CamSniff/blob/main/.github/copilot-instructions.md,0,5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
james-gould,azure-keyvault-emulator,https://github.com/james-gould/azure-keyvault-emulator/blob/master/.github/copilot-instructions.md,1,5,10,4,0,0,5.0,10.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,69.0,12.4,11.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
moshfeu,vscode-compare-folders,https://github.com/moshfeu/vscode-compare-folders/blob/master/.github/copilot-instructions.md,1,8,0,0,0,0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,57.0,6.125,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bitfoundation,bitplatform,https://github.com/bitfoundation/bitplatform/blob/main/.github/copilot-instructions.md,1,4,0,0,0,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,48.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DaveSkender,Stock.Indicators,https://github.com/DaveSkender/Stock.Indicators/blob/main/.github/copilot-instructions.md,1,3,2,0,0,0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,6.0,5.0,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0
FricoRico,Versta.Android,https://github.com/FricoRico/Versta.Android/blob/main/.github/copilot-instructions.md,1,4,0,0,0,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,36.0,7.75,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aavetis,ui-prototyper,https://github.com/aavetis/ui-prototyper/blob/main/.github/copilot-instructions.md,1,4,3,0,0,0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,49.0,11.25,11.5,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
lostintangent,gistpad-mcp,https://github.com/lostintangent/gistpad-mcp/blob/main/.github/copilot-instructions.md,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wangkanai,wangkanai,https://github.com/wangkanai/wangkanai/blob/main/.github/copilot-instructions.md,1,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
goat-community,goat,https://github.com/goat-community/goat/blob/main/.github/copilot-instructions.md,0,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xability,maidr,https://github.com/xability/maidr/blob/main/.github/copilot-instructions.md,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RustPython,RustPython,https://github.com/RustPython/RustPython/blob/main/.github/copilot-instructions.md,1,9,12,0,0,0,9.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,86.0,8.444444444444445,5.0,1.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0
jonathanpeppers,inclusive-code-reviews-ml,https://github.com/jonathanpeppers/inclusive-code-reviews-ml/blob/main/.github/copilot-instructions.md,1,5,0,0,0,0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,39.0,6.6,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
