repository_owner,repository_name,file_url,total_h1,total_h2,total_h3,total_h4,total_h5,total_h6,median_h2_under_h1,median_h3_under_h1,median_h4_under_h1,median_h5_under_h1,median_h6_under_h1,median_h3_under_h2,median_h4_under_h2,median_h5_under_h2,median_h6_under_h2,median_h4_under_h3,median_h5_under_h3,median_h6_under_h3,median_h5_under_h4,median_h6_under_h4,median_h6_under_h5,avg_loc_h1,median_loc_h1,avg_loc_h2,median_loc_h2,avg_loc_h3,median_loc_h3,avg_loc_h4,median_loc_h4,avg_loc_h5,median_loc_h5,avg_loc_h6,median_loc_h6
wspringer,highs-mcp,https://github.com/wspringer/highs-mcp/blob/main/CLAUDE.md,1,1,2,0,0,0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
schemalabz,opencouncil,https://github.com/schemalabz/opencouncil/blob/main/CLAUDE.md,1,2,0,0,0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
abh,ntppool,https://github.com/abh/ntppool/blob/main/CLAUDE.md,1,9,22,6,0,0,9.0,22.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,277.0,277.0,29.666666666666668,7.0,10.409090909090908,5.5,7.5,7.0,0.0,0.0,0.0,0.0
BernhardPollerspoeck,PlusUi,https://github.com/BernhardPollerspoeck/PlusUi/blob/master/CLAUDE.md,1,2,0,0,0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
team-mirai-volunteer,fact-checker,https://github.com/team-mirai-volunteer/fact-checker/blob/main/CLAUDE.md,1,5,11,4,0,0,5.0,11.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,92.0,17.2,15.0,6.7272727272727275,3.0,2.25,2.5,0.0,0.0,0.0,0.0
lroolle,cursor-pulse,https://github.com/lroolle/cursor-pulse/blob/main/CLAUDE.md,1,7,12,0,0,0,7.0,12.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,62.0,7.571428571428571,7.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
artsy,force,https://github.com/artsy/force/blob/main/CLAUDE.md,1,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
antimetal,system-agent,https://github.com/antimetal/system-agent/blob/main/CLAUDE.md,1,16,34,11,0,0,16.0,34.0,11.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235.0,235.0,13.625,9.5,4.970588235294118,3.0,4.0,4.0,0.0,0.0,0.0,0.0
BMPixel,cui,https://github.com/BMPixel/cui/blob/main/CLAUDE.md,1,7,0,0,0,0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,23.0,2.142857142857143,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BittnerPierre,AI-Agent-Casebook,https://github.com/BittnerPierre/AI-Agent-Casebook/blob/main/CLAUDE.md,1,4,4,0,0,0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,33.0,7.25,1.0,5.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0
Kr1ptal,ethers-kt,https://github.com/Kr1ptal/ethers-kt/blob/master/CLAUDE.md,1,6,6,0,0,0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,53.0,7.666666666666667,4.0,3.1666666666666665,4.0,0.0,0.0,0.0,0.0,0.0,0.0
invokable,laravel-google-searchconsole,https://github.com/invokable/laravel-google-searchconsole/blob/main/CLAUDE.md,1,5,2,0,0,0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,35.0,5.8,4.0,7.5,7.5,0.0,0.0,0.0,0.0,0.0,0.0
azmaveth,ex_mcp,https://github.com/azmaveth/ex_mcp/blob/master/CLAUDE.md,1,10,7,0,0,0,10.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,74.0,6.3,4.5,2.857142857142857,3.0,0.0,0.0,0.0,0.0,0.0,0.0
Maharishiva,LiT-agent,https://github.com/Maharishiva/LiT-agent/blob/main/CLAUDE.md,1,3,0,0,0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,4.666666666666667,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d-kimuson,claude-crew,https://github.com/d-kimuson/claude-crew/blob/main/CLAUDE.md,1,2,0,0,0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,7.5,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d-kimuson,esa-mcp-server,https://github.com/d-kimuson/esa-mcp-server/blob/main/CLAUDE.md,1,2,5,0,0,0,2.0,5.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,14.5,14.5,3.2,4.0,0.0,0.0,0.0,0.0,0.0,0.0
dashed,git-chain,https://github.com/dashed/git-chain/blob/master/CLAUDE.md,1,5,6,0,0,0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.0,123.0,23.6,19.0,12.333333333333334,8.0,0.0,0.0,0.0,0.0,0.0,0.0
open-metadata,OpenMetadata,https://github.com/open-metadata/OpenMetadata/blob/main/CLAUDE.md,1,10,17,0,0,0,10.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0,114.0,10.3,6.0,3.411764705882353,3.0,0.0,0.0,0.0,0.0,0.0,0.0
ttizze,evame,https://github.com/ttizze/evame/blob/main/CLAUDE.md,1,11,0,0,0,0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,54.0,3.909090909090909,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
moosefs,pve-moosefs,https://github.com/moosefs/pve-moosefs/blob/main/CLAUDE.md,1,6,0,0,0,0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,45.0,6.5,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
autoguru-au,overdrive,https://github.com/autoguru-au/overdrive/blob/main/CLAUDE.md,1,4,4,0,0,0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,36.0,7.5,5.5,3.25,3.0,0.0,0.0,0.0,0.0,0.0,0.0
platformatic,mcp,https://github.com/platformatic/mcp/blob/main/CLAUDE.md,1,7,6,0,0,0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,91.0,11.857142857142858,7.0,8.666666666666666,8.0,0.0,0.0,0.0,0.0,0.0,0.0
bitsacco,os,https://github.com/bitsacco/os/blob/main/CLAUDE.md,1,3,0,0,0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,19.0,5.333333333333333,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
quantified-uncertainty,roast-my-post,https://github.com/quantified-uncertainty/roast-my-post/blob/main/CLAUDE.md,1,11,12,2,0,0,11.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,91.0,7.181818181818182,4.0,3.0833333333333335,0.0,0.5,0.5,0.0,0.0,0.0,0.0
chainstacklabs,pump-fun-bot,https://github.com/chainstacklabs/pump-fun-bot/blob/main/CLAUDE.md,1,6,15,0,0,0,6.0,15.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,89.0,13.666666666666666,5.5,3.4,4.0,0.0,0.0,0.0,0.0,0.0,0.0
swingerman,ha-dual-smart-thermostat,https://github.com/swingerman/ha-dual-smart-thermostat/blob/master/CLAUDE.md,1,12,29,12,0,0,12.0,29.0,12.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.0,303.0,24.166666666666668,9.5,8.793103448275861,3.0,10.75,6.5,0.0,0.0,0.0,0.0
K9i-0,ClaudeCodeMonitor,https://github.com/K9i-0/ClaudeCodeMonitor/blob/main/CLAUDE.md,1,6,14,0,0,0,6.0,14.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.0,124.0,19.5,9.0,6.928571428571429,4.0,0.0,0.0,0.0,0.0,0.0,0.0
meilisearch,meilisearch-mcp,https://github.com/meilisearch/meilisearch-mcp/blob/main/CLAUDE.md,1,8,26,5,0,0,8.0,26.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.0,148.0,17.375,15.5,4.269230769230769,4.0,3.8,3.0,0.0,0.0,0.0,0.0
ubie-oss,slack-mcp-server,https://github.com/ubie-oss/slack-mcp-server/blob/main/CLAUDE.md,1,5,12,0,0,0,5.0,12.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,78.0,14.4,12.0,4.5,4.0,0.0,0.0,0.0,0.0,0.0,0.0
aaronjmars,tweazy,https://github.com/aaronjmars/tweazy/blob/main/CLAUDE.md,1,2,7,0,0,0,2.0,7.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,59.0,28.0,28.0,6.142857142857143,5.0,0.0,0.0,0.0,0.0,0.0,0.0
jwilger,eventcore,https://github.com/jwilger/eventcore/blob/main/CLAUDE.md,1,9,7,0,0,0,9.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,85.0,8.333333333333334,6.0,4.142857142857143,4.0,0.0,0.0,0.0,0.0,0.0,0.0
jwilger,event_modeler,https://github.com/jwilger/event_modeler/blob/main/CLAUDE.md,1,13,7,0,0,0,13.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,95.0,6.230769230769231,4.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
riffcc,flagship,https://github.com/riffcc/flagship/blob/main/CLAUDE.md,1,3,9,0,0,0,3.0,9.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,66.0,20.666666666666668,20.0,5.777777777777778,4.0,0.0,0.0,0.0,0.0,0.0,0.0
tmforum-oda,oda-canvas,https://github.com/tmforum-oda/oda-canvas/blob/main/CLAUDE.md,1,10,8,2,0,0,10.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,70.0,5.9,6.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Expensify,App,https://github.com/Expensify/App/blob/main/CLAUDE.md,1,15,27,0,0,0,15.0,27.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,194.0,11.933333333333334,10.0,5.555555555555555,4.0,0.0,0.0,0.0,0.0,0.0,0.0
giselles-ai,giselle,https://github.com/giselles-ai/giselle/blob/main/CLAUDE.md,5,5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.4,8.0,3.6,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
quarylabs,sqruff,https://github.com/quarylabs/sqruff/blob/main/CLAUDE.md,1,10,18,0,0,0,10.0,18.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,98.0,8.7,7.0,3.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0
hiramekun,dotfiles,https://github.com/hiramekun/dotfiles/blob/master/CLAUDE.md,1,4,0,0,0,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,28.0,5.75,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
apstndb,spanner-mycli,https://github.com/apstndb/spanner-mycli/blob/main/CLAUDE.md,1,11,27,0,0,0,11.0,27.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.0,220.0,18.818181818181817,13.0,5.7407407407407405,4.0,0.0,0.0,0.0,0.0,0.0,0.0
o1-labs,openmina,https://github.com/o1-labs/openmina/blob/main/CLAUDE.md,1,11,19,6,0,0,11.0,19.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,200.0,17.09090909090909,9.0,7.7368421052631575,6.0,8.5,4.0,0.0,0.0,0.0,0.0
paradigmxyz,reth,https://github.com/paradigmxyz/reth/blob/main/CLAUDE.md,1,4,15,11,3,0,4.0,15.0,11.0,3.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.0,137.0,33.0,8.0,7.733333333333333,6.0,3.8181818181818183,1.0,4.666666666666667,3.0,0.0,0.0
opendocument-app,OpenDocument.droid,https://github.com/opendocument-app/OpenDocument.droid/blob/main/CLAUDE.md,1,2,10,0,0,0,2.0,10.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,73.0,35.0,35.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
spylang,spy,https://github.com/spylang/spy/blob/main/CLAUDE.md,1,5,0,0,0,0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,3.8,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
op-rs,kona,https://github.com/op-rs/kona/blob/main/CLAUDE.md,1,3,9,0,0,0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,77.0,24.333333333333332,10.0,5.111111111111111,5.0,0.0,0.0,0.0,0.0,0.0,0.0
TimBeyer,node-dlx,https://github.com/TimBeyer/node-dlx/blob/master/CLAUDE.md,1,9,10,1,0,0,9.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.0,133.0,13.666666666666666,9.0,7.6,7.0,10.0,10.0,0.0,0.0,0.0,0.0
aicoders-academy,ai-guards,https://github.com/aicoders-academy/ai-guards/blob/main/CLAUDE.md,1,6,7,0,0,0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,67.0,10.0,4.5,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
kalkulacka-one,kalkulacka,https://github.com/kalkulacka-one/kalkulacka/blob/main/CLAUDE.md,1,6,10,0,0,0,6.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,71.0,10.666666666666666,9.5,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
chainbound,taikoscope,https://github.com/chainbound/taikoscope/blob/main/CLAUDE.md,1,6,0,0,0,0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,48.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
shinnku-nikaidou,shinnku-com,https://github.com/shinnku-nikaidou/shinnku-com/blob/main/CLAUDE.md,1,4,9,0,0,0,4.0,9.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,54.0,12.25,14.5,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
metaplex-foundation,developer-hub,https://github.com/metaplex-foundation/developer-hub/blob/main/CLAUDE.md,1,5,8,0,0,0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,11.6,5.0,4.875,4.0,0.0,0.0,0.0,0.0,0.0,0.0
Vocab-Apps,anki-hyper-tts,https://github.com/Vocab-Apps/anki-hyper-tts/blob/main/CLAUDE.md,1,3,10,0,0,0,3.0,10.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,47.0,14.333333333333334,3.0,3.2,4.0,0.0,0.0,0.0,0.0,0.0,0.0
linux-kdevops,kdevops,https://github.com/linux-kdevops/kdevops/blob/main/CLAUDE.md,1,19,42,37,0,0,19.0,42.0,37.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,418.0,418.0,20.894736842105264,8.0,6.690476190476191,4.0,3.4054054054054053,3.0,0.0,0.0,0.0,0.0
hedoluna,fft,https://github.com/hedoluna/fft/blob/main/CLAUDE.md,1,12,0,0,0,0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,322.0,322.0,25.75,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kentcdodds,inspector,https://github.com/kentcdodds/inspector/blob/main/CLAUDE.md,1,3,0,0,0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,7.333333333333333,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hathach,tinyusb,https://github.com/hathach/tinyusb/blob/master/CLAUDE.md,1,4,6,0,0,0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,14.0,9.5,4.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0
umputun,spot,https://github.com/umputun/spot/blob/master/CLAUDE.md,1,13,14,0,0,0,13.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234.0,234.0,17.0,5.0,9.571428571428571,8.0,0.0,0.0,0.0,0.0,0.0,0.0
sorryhyun,DiPeO,https://github.com/sorryhyun/DiPeO/blob/main/CLAUDE.md,1,9,16,0,0,0,9.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.0,123.0,12.555555555555555,8.0,4.0625,1.0,0.0,0.0,0.0,0.0,0.0,0.0
unicorn-mafia,unicorn-mafia,https://github.com/unicorn-mafia/unicorn-mafia/blob/main/CLAUDE.md,1,2,7,0,0,0,2.0,7.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,18.5,18.5,4.142857142857143,4.0,0.0,0.0,0.0,0.0,0.0,0.0
mattgodbolt,specbolt,https://github.com/mattgodbolt/specbolt/blob/main/CLAUDE.md,1,3,0,0,0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
humaidq,dotfiles,https://github.com/humaidq/dotfiles/blob/master/CLAUDE.md,1,6,15,0,0,0,6.0,15.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,82.0,12.5,16.0,3.6,3.0,0.0,0.0,0.0,0.0,0.0,0.0
DamianB-BitFlipper,uttertype,https://github.com/DamianB-BitFlipper/uttertype/blob/main/CLAUDE.md,1,3,0,0,0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,7.333333333333333,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
settlemint,asset-tokenization-kit,https://github.com/settlemint/asset-tokenization-kit/blob/main/CLAUDE.md,1,14,25,0,0,0,14.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,338.0,338.0,23.142857142857142,12.0,8.44,7.0,0.0,0.0,0.0,0.0,0.0,0.0
temporalio,ui,https://github.com/temporalio/ui/blob/main/CLAUDE.md,1,7,0,0,0,0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,34.0,3.7142857142857144,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
yandex,cggen,https://github.com/yandex/cggen/blob/main/CLAUDE.md,1,9,15,3,0,0,9.0,15.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.0,143.0,14.666666666666666,7.0,6.533333333333333,5.0,3.6666666666666665,3.0,0.0,0.0,0.0,0.0
SmartThingsDIY,arduino-uno-aws-irrigation-system,https://github.com/SmartThingsDIY/arduino-uno-aws-irrigation-system/blob/master/CLAUDE.md,1,4,12,0,0,0,4.0,12.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,71.0,16.5,15.0,4.166666666666667,4.0,0.0,0.0,0.0,0.0,0.0,0.0
cluster2600,ALBATOR,https://github.com/cluster2600/ALBATOR/blob/main/CLAUDE.md,1,6,15,0,0,0,6.0,15.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,76.0,11.5,8.5,2.8,3.0,0.0,0.0,0.0,0.0,0.0,0.0
AhmedElywa,prisma-tools,https://github.com/AhmedElywa/prisma-tools/blob/main/CLAUDE.md,1,6,8,0,0,0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,83.0,12.666666666666666,6.5,6.625,4.0,0.0,0.0,0.0,0.0,0.0,0.0
Melvynx,saveit.now,https://github.com/Melvynx/saveit.now/blob/main/CLAUDE.md,1,5,7,0,0,0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,52.0,9.2,6.0,4.285714285714286,4.0,0.0,0.0,0.0,0.0,0.0,0.0
deeeed,expo-audio-stream,https://github.com/deeeed/expo-audio-stream/blob/main/CLAUDE.md,1,7,24,12,0,0,7.0,24.0,12.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.0,220.0,30.285714285714285,11.0,7.375,3.5,6.833333333333333,7.0,0.0,0.0,0.0,0.0
masc-ucsc,hagent,https://github.com/masc-ucsc/hagent/blob/main/CLAUDE.md,0,1,8,0,0,0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,43.0,4.25,3.0,0.0,0.0,0.0,0.0,0.0,0.0
bean980310,ai-companion,https://github.com/bean980310/ai-companion/blob/master/CLAUDE.md,1,8,16,5,0,0,8.0,16.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,80.0,8.875,9.5,3.3125,3.0,0.2,0.0,0.0,0.0,0.0,0.0
AfterShip,clickhouse-sql-parser,https://github.com/AfterShip/clickhouse-sql-parser/blob/master/CLAUDE.md,1,5,8,0,0,0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,80.0,14.8,15.0,3.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0
voxmenthe,coding-agent,https://github.com/voxmenthe/coding-agent/blob/main/CLAUDE.md,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
thedevdojo,wave,https://github.com/thedevdojo/wave/blob/main/CLAUDE.md,1,7,17,4,0,0,7.0,17.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,98.0,12.857142857142858,9.0,3.8823529411764706,3.0,3.0,3.0,0.0,0.0,0.0,0.0
inkylabs-dev,inkycut,https://github.com/inkylabs-dev/inkycut/blob/main/CLAUDE.md,1,11,23,9,0,0,11.0,23.0,9.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,216.0,18.545454545454547,14.0,7.260869565217392,5.0,3.7777777777777777,3.0,0.0,0.0,0.0,0.0
JayDoubleu,agentic-book,https://github.com/JayDoubleu/agentic-book/blob/main/CLAUDE.md,1,10,2,0,0,0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,79.0,6.8,6.5,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
DataDog,datadog-ci-rb,https://github.com/DataDog/datadog-ci-rb/blob/main/CLAUDE.md,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ithacaxyz,account,https://github.com/ithacaxyz/account/blob/main/CLAUDE.md,0,6,27,6,0,0,0.0,0.0,0.0,0.0,0.0,4.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.833333333333332,24.5,4.925925925925926,5.0,3.0,2.5,0.0,0.0,0.0,0.0
ithacaxyz,porto,https://github.com/ithacaxyz/porto/blob/main/CLAUDE.md,1,11,20,8,0,0,11.0,20.0,8.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161.0,161.0,13.545454545454545,7.0,5.5,2.0,5.25,4.5,0.0,0.0,0.0,0.0
CapSoftware,Cap,https://github.com/CapSoftware/Cap/blob/main/CLAUDE.md,1,16,39,4,0,0,16.0,39.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.0,221.0,12.75,13.5,4.0,4.0,0.5,0.0,0.0,0.0,0.0,0.0
